return,iso,arrival,departure,count
20200416,vn,20200412,20200412,3
20200416,vn,20200414,20200415,3
20200416,vn,20200415,20200415,13
20200416,vn,20200415,20200416,3
20200416,vn,20200416,20200416,24
20200415,ae,20200315,20200315,3
20200415,ae,20200315,20200414,3
20200415,ae,20200315,20200415,3
20200415,ae,20200322,20200322,3
20200415,ae,20200407,20200407,3
20200415,ae,20200413,20200414,3
20200415,at,20200412,20200412,3
20200415,at,20200415,20200415,3
20200415,au,20200410,20200411,3
20200415,au,20200413,20200414,4
20200415,au,20200414,20200414,4
20200415,az,20200414,20200414,3
20200415,bh,20200415,20200415,3
20200415,bn,20200415,20200415,3
20200415,ca,20200411,20200411,3
20200415,ca,20200412,20200412,11
20200415,ca,20200415,20200415,5
20200415,cn,20200315,20200415,3
20200415,cn,20200320,20200320,3
20200415,cn,20200321,20200321,3
20200415,cn,20200403,20200403,3
20200415,cn,20200406,20200406,3
20200415,cn,20200406,20200410,3
20200415,cn,20200406,20200415,3
20200415,cn,20200407,20200408,3
20200415,cn,20200408,20200408,3
20200415,cn,20200409,20200409,3
20200415,cn,20200409,20200410,3
20200415,cn,20200409,20200415,3
20200415,cn,20200410,20200410,3
20200415,cn,20200410,20200414,3
20200415,cn,20200410,20200415,3
20200415,cn,20200411,20200411,4
20200415,cn,20200411,20200412,3
20200415,cn,20200411,20200414,3
20200415,cn,20200411,20200415,3
20200415,cn,20200412,20200412,3
20200415,cn,20200412,20200413,3
20200415,cn,20200412,20200414,5
20200415,cn,20200412,20200415,3
20200415,cn,20200413,20200413,10
20200415,cn,20200413,20200414,3
20200415,cn,20200413,20200415,4
20200415,cn,20200414,20200414,10
20200415,cn,20200414,20200415,3
20200415,cn,20200415,20200415,23
20200415,de,20200323,20200323,3
20200415,de,20200410,20200413,3
20200415,de,20200413,20200414,3
20200415,de,20200413,20200415,3
20200415,de,20200415,20200415,3
20200415,et,20200326,20200413,3
20200415,et,20200415,20200415,3
20200415,ge,20200413,20200413,3
20200415,ge,20200414,20200414,3
20200415,hk,20200316,20200316,3
20200415,hk,20200409,20200409,3
20200415,hk,20200410,20200410,3
20200415,hk,20200411,20200411,3
20200415,hk,20200412,20200412,3
20200415,hk,20200415,20200415,3
20200415,id,20200414,20200414,3
20200415,id,20200414,20200415,3
20200415,jp,20200315,20200415,3
20200415,jp,20200319,20200319,3
20200415,jp,20200324,20200324,3
20200415,jp,20200327,20200327,3
20200415,jp,20200402,20200415,3
20200415,jp,20200408,20200414,3
20200415,jp,20200408,20200415,3
20200415,jp,20200409,20200409,3
20200415,jp,20200409,20200415,3
20200415,jp,20200411,20200413,3
20200415,jp,20200411,20200415,3
20200415,jp,20200412,20200412,3
20200415,jp,20200412,20200415,5
20200415,jp,20200413,20200413,3
20200415,jp,20200413,20200414,3
20200415,jp,20200413,20200415,6
20200415,jp,20200414,20200414,4
20200415,jp,20200414,20200415,11
20200415,jp,20200415,20200415,75
20200415,kg,20200415,20200415,3
20200415,kh,20200413,20200413,3
20200415,kw,20200315,20200414,3
20200415,kz,20200413,20200413,5
20200415,kz,20200415,20200415,3
20200415,mo,20200410,20200410,3
20200415,mo,20200411,20200411,3
20200415,mo,20200412,20200412,3
20200415,my,20200415,20200415,4
20200415,ph,20200315,20200315,3
20200415,ph,20200315,20200414,3
20200415,ph,20200315,20200415,3
20200415,ph,20200410,20200410,3
20200415,ph,20200412,20200412,3
20200415,ph,20200412,20200414,3
20200415,ph,20200412,20200415,3
20200415,ph,20200413,20200415,3
20200415,ph,20200414,20200414,8
20200415,ph,20200414,20200415,20
20200415,ph,20200415,20200415,3
20200415,qa,20200331,20200401,3
20200415,qa,20200415,20200415,5
20200415,ru,20200408,20200409,3
20200415,ru,20200415,20200415,3
20200415,sg,20200409,20200409,3
20200415,sg,20200415,20200415,6
20200415,th,20200315,20200415,3
20200415,th,20200318,20200414,3
20200415,th,20200401,20200414,3
20200415,th,20200414,20200414,3
20200415,th,20200414,20200415,7
20200415,th,20200415,20200415,11
20200415,tm,20200414,20200414,3
20200415,tr,20200407,20200407,3
20200415,tr,20200413,20200413,3
20200415,tr,20200413,20200414,6
20200415,tr,20200414,20200414,4
20200415,tw,20200317,20200317,3
20200415,tw,20200322,20200322,3
20200415,tw,20200408,20200408,3
20200415,tw,20200409,20200409,3
20200415,tw,20200415,20200415,17
20200415,us,20200315,20200315,3
20200415,us,20200315,20200411,3
20200415,us,20200315,20200414,5
20200415,us,20200315,20200415,3
20200415,us,20200316,20200316,3
20200415,us,20200322,20200415,3
20200415,us,20200323,20200323,3
20200415,us,20200324,20200324,3
20200415,us,20200325,20200415,3
20200415,us,20200326,20200326,3
20200415,us,20200328,20200415,3
20200415,us,20200331,20200331,3
20200415,us,20200402,20200402,3
20200415,us,20200406,20200407,3
20200415,us,20200410,20200410,3
20200415,us,20200410,20200414,3
20200415,us,20200411,20200411,3
20200415,us,20200411,20200412,3
20200415,us,20200411,20200414,3
20200415,us,20200411,20200415,3
20200415,us,20200412,20200412,7
20200415,us,20200412,20200413,3
20200415,us,20200412,20200414,12
20200415,us,20200412,20200415,4
20200415,us,20200413,20200413,8
20200415,us,20200413,20200414,23
20200415,us,20200413,20200415,13
20200415,us,20200414,20200414,17
20200415,us,20200414,20200415,6
20200415,us,20200415,20200415,6
20200415,uy,20200414,20200415,3
20200415,uy,20200415,20200415,5
20200415,uz,20200415,20200415,3
20200415,vn,20200325,20200325,3
20200415,vn,20200330,20200330,3
20200415,vn,20200405,20200405,3
20200415,vn,20200413,20200413,3
20200415,vn,20200413,20200415,3
20200415,vn,20200414,20200414,8
20200415,vn,20200414,20200415,3
20200415,vn,20200415,20200415,21
20200414,ae,20200413,20200414,3
20200414,ae,20200414,20200414,3
20200414,at,20200413,20200413,3
20200414,at,20200414,20200414,3
20200414,au,20200316,20200316,3
20200414,au,20200324,20200324,3
20200414,au,20200324,20200325,3
20200414,au,20200410,20200410,3
20200414,au,20200411,20200411,3
20200414,au,20200412,20200412,4
20200414,au,20200412,20200413,9
20200414,au,20200413,20200413,3
20200414,be,20200414,20200414,3
20200414,br,20200324,20200324,3
20200414,ca,20200320,20200413,3
20200414,ca,20200324,20200324,3
20200414,ca,20200329,20200329,3
20200414,ca,20200411,20200411,3
20200414,ca,20200413,20200413,3
20200414,ca,20200414,20200414,3
20200414,cl,20200414,20200414,3
20200414,cn,20200314,20200413,3
20200414,cn,20200314,20200414,3
20200414,cn,20200316,20200316,3
20200414,cn,20200318,20200318,3
20200414,cn,20200322,20200414,3
20200414,cn,20200405,20200405,3
20200414,cn,20200407,20200412,3
20200414,cn,20200409,20200409,3
20200414,cn,20200411,20200413,4
20200414,cn,20200411,20200414,3
20200414,cn,20200412,20200413,4
20200414,cn,20200412,20200414,3
20200414,cn,20200413,20200413,8
20200414,cn,20200413,20200414,3
20200414,cn,20200414,20200414,47
20200414,de,20200412,20200413,4
20200414,de,20200413,20200413,3
20200414,eg,20200412,20200412,3
20200414,gb,20200413,20200413,3
20200414,hk,20200314,20200414,3
20200414,hk,20200403,20200403,3
20200414,hk,20200410,20200411,3
20200414,hk,20200411,20200411,3
20200414,hk,20200414,20200414,15
20200414,hu,20200412,20200412,3
20200414,id,20200410,20200410,3
20200414,ie,20200409,20200409,3
20200414,ir,20200414,20200414,3
20200414,jp,20200314,20200414,3
20200414,jp,20200318,20200318,3
20200414,jp,20200330,20200414,3
20200414,jp,20200331,20200414,3
20200414,jp,20200403,20200414,3
20200414,jp,20200404,20200413,3
20200414,jp,20200405,20200414,3
20200414,jp,20200406,20200414,3
20200414,jp,20200408,20200408,3
20200414,jp,20200408,20200414,3
20200414,jp,20200409,20200414,3
20200414,jp,20200410,20200414,3
20200414,jp,20200411,20200411,4
20200414,jp,20200411,20200414,9
20200414,jp,20200412,20200412,8
20200414,jp,20200412,20200414,6
20200414,jp,20200413,20200413,3
20200414,jp,20200413,20200414,13
20200414,jp,20200414,20200414,102
20200414,kh,20200315,20200413,3
20200414,kh,20200317,20200317,3
20200414,kh,20200317,20200413,3
20200414,kh,20200322,20200413,3
20200414,kh,20200414,20200414,13
20200414,ma,20200314,20200413,3
20200414,ma,20200413,20200413,3
20200414,mo,20200414,20200414,3
20200414,my,20200414,20200414,3
20200414,nz,20200412,20200412,3
20200414,nz,20200412,20200413,5
20200414,pg,20200412,20200412,4
20200414,pg,20200413,20200413,3
20200414,ph,20200315,20200317,3
20200414,ph,20200315,20200413,3
20200414,ph,20200410,20200411,3
20200414,ph,20200413,20200413,3
20200414,ph,20200413,20200414,3
20200414,qa,20200414,20200414,3
20200414,ru,20200407,20200407,3
20200414,ru,20200410,20200410,3
20200414,ru,20200411,20200411,3
20200414,ru,20200414,20200414,8
20200414,sg,20200414,20200414,3
20200414,th,20200314,20200413,4
20200414,th,20200315,20200413,3
20200414,th,20200318,20200318,3
20200414,th,20200331,20200331,3
20200414,th,20200412,20200413,3
20200414,th,20200413,20200413,3
20200414,th,20200413,20200414,3
20200414,th,20200414,20200414,16
20200414,tr,20200413,20200413,3
20200414,tw,20200406,20200412,3
20200414,tw,20200410,20200413,3
20200414,tw,20200414,20200414,3
20200414,us,20200314,20200413,4
20200414,us,20200314,20200414,3
20200414,us,20200316,20200316,3
20200414,us,20200326,20200326,3
20200414,us,20200403,20200403,3
20200414,us,20200407,20200407,3
20200414,us,20200407,20200408,3
20200414,us,20200408,20200409,3
20200414,us,20200408,20200410,3
20200414,us,20200409,20200409,3
20200414,us,20200409,20200411,3
20200414,us,20200409,20200413,3
20200414,us,20200410,20200414,3
20200414,us,20200411,20200411,5
20200414,us,20200411,20200412,3
20200414,us,20200411,20200413,6
20200414,us,20200412,20200412,4
20200414,us,20200412,20200413,11
20200414,us,20200412,20200414,8
20200414,us,20200413,20200413,17
20200414,us,20200413,20200414,5
20200414,us,20200414,20200414,10
20200414,uy,20200413,20200414,3
20200414,uy,20200414,20200414,3
20200414,vn,20200314,20200413,3
20200414,vn,20200314,20200414,3
20200414,vn,20200316,20200316,3
20200414,vn,20200317,20200317,3
20200414,vn,20200319,20200319,3
20200414,vn,20200320,20200320,3
20200414,vn,20200322,20200322,3
20200414,vn,20200330,20200331,3
20200414,vn,20200331,20200331,3
20200414,vn,20200401,20200401,3
20200414,vn,20200402,20200402,3
20200414,vn,20200402,20200406,3
20200414,vn,20200404,20200405,3
20200414,vn,20200412,20200412,3
20200414,vn,20200413,20200413,5
20200414,vn,20200413,20200414,4
20200414,vn,20200414,20200414,25
20200413,ae,20200413,20200413,3
20200413,at,20200411,20200411,3
20200413,at,20200413,20200413,3
20200413,au,20200313,20200313,3
20200413,au,20200313,20200314,3
20200413,au,20200313,20200412,3
20200413,au,20200325,20200326,3
20200413,au,20200331,20200331,3
20200413,au,20200401,20200401,3
20200413,au,20200402,20200402,3
20200413,au,20200408,20200408,3
20200413,au,20200409,20200409,3
20200413,au,20200411,20200411,6
20200413,au,20200411,20200412,10
20200413,au,20200412,20200412,7
20200413,au,20200413,20200413,3
20200413,br,20200411,20200412,3
20200413,br,20200412,20200412,3
20200413,ca,20200409,20200409,3
20200413,ca,20200410,20200410,3
20200413,ca,20200411,20200411,3
20200413,ca,20200412,20200412,3
20200413,ca,20200413,20200413,4
20200413,ch,20200412,20200412,3
20200413,ch,20200413,20200413,3
20200413,cl,20200413,20200413,3
20200413,cn,20200403,20200403,3
20200413,cn,20200404,20200412,3
20200413,cn,20200405,20200406,3
20200413,cn,20200405,20200412,3
20200413,cn,20200406,20200412,3
20200413,cn,20200406,20200413,4
20200413,cn,20200407,20200410,3
20200413,cn,20200407,20200412,3
20200413,cn,20200407,20200413,3
20200413,cn,20200408,20200409,3
20200413,cn,20200408,20200412,3
20200413,cn,20200409,20200409,3
20200413,cn,20200409,20200410,3
20200413,cn,20200409,20200411,3
20200413,cn,20200409,20200412,4
20200413,cn,20200409,20200413,3
20200413,cn,20200410,20200410,3
20200413,cn,20200410,20200411,3
20200413,cn,20200410,20200412,5
20200413,cn,20200410,20200413,4
20200413,cn,20200411,20200411,3
20200413,cn,20200411,20200412,7
20200413,cn,20200411,20200413,3
20200413,cn,20200412,20200413,5
20200413,cn,20200413,20200413,15
20200413,de,20200313,20200313,3
20200413,de,20200410,20200410,3
20200413,de,20200410,20200412,3
20200413,de,20200410,20200413,10
20200413,de,20200411,20200412,3
20200413,de,20200411,20200413,3
20200413,de,20200412,20200412,6
20200413,de,20200413,20200413,5
20200413,dk,20200412,20200412,3
20200413,es,20200313,20200316,3
20200413,fr,20200316,20200317,3
20200413,fr,20200325,20200325,3
20200413,fr,20200409,20200410,3
20200413,fr,20200412,20200412,3
20200413,fr,20200412,20200413,3
20200413,gb,20200410,20200412,3
20200413,gb,20200410,20200413,3
20200413,gr,20200413,20200413,3
20200413,hk,20200406,20200406,3
20200413,hk,20200412,20200412,3
20200413,id,20200317,20200317,3
20200413,id,20200321,20200322,3
20200413,id,20200328,20200329,3
20200413,id,20200404,20200404,3
20200413,id,20200410,20200410,3
20200413,id,20200411,20200412,3
20200413,id,20200412,20200412,22
20200413,ir,20200413,20200413,3
20200413,it,20200413,20200413,3
20200413,jp,20200313,20200413,3
20200413,jp,20200328,20200404,3
20200413,jp,20200401,20200401,3
20200413,jp,20200402,20200412,3
20200413,jp,20200406,20200412,3
20200413,jp,20200407,20200412,3
20200413,jp,20200407,20200413,3
20200413,jp,20200408,20200408,3
20200413,jp,20200408,20200412,3
20200413,jp,20200408,20200413,5
20200413,jp,20200409,20200413,3
20200413,jp,20200411,20200411,7
20200413,jp,20200411,20200413,3
20200413,jp,20200412,20200412,3
20200413,jp,20200412,20200413,3
20200413,jp,20200413,20200413,52
20200413,kh,20200313,20200413,3
20200413,kh,20200319,20200319,3
20200413,kh,20200324,20200324,3
20200413,kh,20200325,20200412,3
20200413,kh,20200331,20200331,3
20200413,kh,20200402,20200402,3
20200413,kh,20200404,20200412,3
20200413,kh,20200406,20200406,3
20200413,kh,20200409,20200409,3
20200413,kh,20200412,20200413,3
20200413,kh,20200413,20200413,13
20200413,kz,20200410,20200410,3
20200413,mn,20200410,20200410,3
20200413,mn,20200413,20200413,3
20200413,mr,20200412,20200412,3
20200413,mu,20200317,20200317,3
20200413,my,20200413,20200413,3
20200413,n/a,20200402,20200402,3
20200413,nl,20200413,20200413,3
20200413,pg,20200411,20200411,3
20200413,ph,20200313,20200412,3
20200413,ph,20200313,20200413,3
20200413,ph,20200327,20200327,3
20200413,ph,20200401,20200412,3
20200413,ph,20200412,20200412,6
20200413,pk,20200413,20200413,3
20200413,pl,20200313,20200412,3
20200413,pl,20200411,20200411,3
20200413,qa,20200413,20200413,3
20200413,ru,20200409,20200409,3
20200413,ru,20200411,20200411,3
20200413,ru,20200413,20200413,3
20200413,se,20200313,20200412,3
20200413,th,20200313,20200412,3
20200413,th,20200402,20200405,3
20200413,th,20200410,20200412,3
20200413,th,20200412,20200412,3
20200413,th,20200412,20200413,3
20200413,th,20200413,20200413,3
20200413,tr,20200410,20200410,3
20200413,tw,20200319,20200319,3
20200413,tw,20200329,20200330,3
20200413,tw,20200413,20200413,3
20200413,us,20200313,20200317,3
20200413,us,20200313,20200412,3
20200413,us,20200313,20200413,3
20200413,us,20200315,20200315,3
20200413,us,20200318,20200412,3
20200413,us,20200326,20200326,3
20200413,us,20200328,20200330,3
20200413,us,20200401,20200401,3
20200413,us,20200403,20200405,3
20200413,us,20200406,20200406,3
20200413,us,20200407,20200407,3
20200413,us,20200409,20200409,3
20200413,us,20200410,20200410,3
20200413,us,20200410,20200411,3
20200413,us,20200410,20200412,3
20200413,us,20200410,20200413,3
20200413,us,20200411,20200411,7
20200413,us,20200411,20200412,9
20200413,us,20200411,20200413,13
20200413,us,20200412,20200412,13
20200413,us,20200412,20200413,6
20200413,us,20200413,20200413,14
20200413,uy,20200313,20200412,3
20200413,uy,20200413,20200413,3
20200413,vn,20200316,20200316,3
20200413,vn,20200317,20200317,3
20200413,vn,20200320,20200320,3
20200413,vn,20200324,20200324,3
20200413,vn,20200329,20200402,3
20200413,vn,20200401,20200401,3
20200413,vn,20200403,20200403,3
20200413,vn,20200406,20200409,3
20200413,vn,20200407,20200408,3
20200413,vn,20200409,20200409,3
20200413,vn,20200410,20200410,3
20200413,vn,20200411,20200412,3
20200413,vn,20200412,20200412,8
20200413,vn,20200413,20200413,14
20200412,ae,20200312,20200411,4
20200412,ae,20200320,20200320,3
20200412,ae,20200410,20200411,3
20200412,ae,20200411,20200411,3
20200412,ae,20200412,20200412,3
20200412,af,20200412,20200412,3
20200412,at,20200408,20200408,3
20200412,at,20200410,20200410,3
20200412,at,20200411,20200411,3
20200412,au,20200314,20200314,3
20200412,au,20200314,20200315,3
20200412,au,20200324,20200411,3
20200412,au,20200325,20200325,3
20200412,au,20200329,20200329,3
20200412,au,20200331,20200331,3
20200412,au,20200403,20200403,3
20200412,au,20200409,20200409,3
20200412,au,20200410,20200410,3
20200412,au,20200410,20200411,8
20200412,au,20200411,20200411,9
20200412,be,20200411,20200411,3
20200412,ca,20200320,20200320,3
20200412,ca,20200409,20200409,3
20200412,ca,20200410,20200410,3
20200412,ca,20200412,20200412,3
20200412,cl,20200318,20200318,3
20200412,cl,20200412,20200412,3
20200412,cn,20200312,20200412,3
20200412,cn,20200314,20200412,3
20200412,cn,20200319,20200412,3
20200412,cn,20200322,20200324,3
20200412,cn,20200402,20200407,3
